39485,1,2008-09-02 13:18:19,6,6660,3875,Software Phase Locked Loop example code needed,3,1
39486,2,2008-09-02 13:18:25,1,,1196,,,
39487,2,2008-09-02 13:18:55,4,,2429,,,
39488,2,2008-09-02 13:19:09,4,,1968,,,2
39489,2,2008-09-02 13:19:11,1,,2012,,,
39491,2,2008-09-02 13:20:01,3,,2638,,,
39492,1,2008-09-02 13:20:40,37,6633,4227,Where can F# actually save time and money?,12,
39493,2,2008-09-02 13:20:49,8,,4134,,,
39494,2,2008-09-02 13:21:15,3,,3509,,,
39496,2,2008-09-02 13:23:16,122,,3320,,,7
39497,2,2008-09-02 13:24:04,-3,,2131,,,2
39498,2,2008-09-02 13:24:31,2,,1228,,,
39499,2,2008-09-02 13:24:34,4,,3394,,,
39500,2,2008-09-02 13:25:15,6,,3583,,,
39501,2,2008-09-02 13:26:18,1,,572,,,
39502,2,2008-09-02 13:26:36,2,,2833,,,
39503,1,2008-09-02 13:26:43,7,5817,2171,Modifying the MBR of Windows,3,0
39505,2,2008-09-02 13:27:15,2,,3583,,,1
39507,2,2008-09-02 13:27:46,61,,2491,,,2
39509,2,2008-09-02 13:28:10,1,,188,,,
39510,2,2008-09-02 13:28:17,1,,3230,,,
39512,2,2008-09-02 13:28:51,45,,238,,,9
39513,2,2008-09-02 13:29:15,1,,3295,,,
39514,2,2008-09-02 13:29:56,3,,2012,,,1
39515,2,2008-09-02 13:31:39,1,,2012,,,
39516,2,2008-09-02 13:32:52,0,,3715,,,
39517,1,2008-09-02 13:32:54,6,658,2147,Languages other than SQL in postgres,7,
39518,2,2008-09-02 13:33:01,20,,887,,,2
39519,2,2008-09-02 13:33:22,0,,1228,,,
39520,2,2008-09-02 13:34:12,8,,3394,,,
39521,2,2008-09-02 13:34:49,1,,3043,,,
39522,2,2008-09-02 13:34:50,0,,3747,,,
39523,2,2008-09-02 13:35:00,1,,2018,,,
39525,1,2008-09-02 13:36:26,2,1551,3832,Error handling / error logging in C++ for library/app combo,2,
39526,2,2008-09-02 13:36:33,2,,1965,,,
39527,2,2008-09-02 13:36:40,33,,3320,,,0
39529,2,2008-09-02 13:37:56,1,,3743,,,
39533,1,2008-09-02 13:39:47,14,10190,107,How to identify that you're running under a VM?,13,1
39534,2,2008-09-02 13:41:26,1,,986,,,
39535,2,2008-09-02 13:42:09,1,,2429,,,
39536,1,2008-09-02 13:42:16,4,961,1944,How to download a live MySQL db into a local test db on demand, without SSH?,6,
39539,2,2008-09-02 13:43:27,11,,4185,,,4
39541,1,2008-09-02 13:44:13,3,8736,4228,What's the simplest .NET equivalent of a VB6 control array?,8,1
39542,2,2008-09-02 13:45:10,0,,2018,,,
39543,2,2008-09-02 13:45:10,7,,1908,,,
39544,2,2008-09-02 13:45:55,0,,267,,,
39545,2,2008-09-02 13:46:02,1,,305,,,
39548,2,2008-09-02 13:49:00,3,,305,,,
39551,2,2008-09-02 13:50:17,0,,4185,,,
39552,2,2008-09-02 13:50:48,1,,1965,,,
39553,2,2008-09-02 13:50:54,2,,1968,,,1
39554,2,2008-09-02 13:51:01,0,,1065,,,
39555,2,2008-09-02 13:51:29,0,,1709,,,
39556,2,2008-09-02 13:51:33,3,,2429,,,
39559,2,2008-09-02 13:51:57,1,,2418,,,
39560,2,2008-09-02 13:52:26,0,,194,,,
39561,1,2008-09-02 13:52:48,18,5227,26,Visual Studio 2005/2008: How to keep first curly brace on same line?,7,3
39562,1,2008-09-02 13:52:56,5,6876,1679,How do you build a multi-language web site?,5,
39563,2,2008-09-02 13:53:12,6,,3347,,,1
39564,1,2008-09-02 13:53:15,3,2048,2644,Login Integration in PHP,8,
39565,2,2008-09-02 13:53:27,0,,4071,,,1
39566,2,2008-09-02 13:53:47,0,,3619,,,
39567,1,2008-09-02 13:53:55,57,19352,4142,What is the best way to convert an array to a hash in Ruby,8,
39568,2,2008-09-02 13:54:29,9,,3832,,,1
39569,2,2008-09-02 13:54:44,1,,4050,,,1
39570,2,2008-09-02 13:54:51,0,,1908,,,
39571,2,2008-09-02 13:54:57,1,,1060,,,
39573,2,2008-09-02 13:55:19,13,,1965,,,
39574,2,2008-09-02 13:55:30,32,,2090,,,
39575,2,2008-09-02 13:55:55,0,,3622,,,
39576,1,2008-09-02 13:56:19,34,42195,3734,Best way to do multi-row insert in Oracle?,5,
39579,2,2008-09-02 13:57:49,1,,3525,,,
39580,2,2008-09-02 13:57:54,3,,1830,,,
39583,1,2008-09-02 13:59:38,19,4127,1196,Transactions best practices,8,
39585,1,2008-09-02 14:00:09,9,1250,1219,What's a good design pattern for web method return values?,4,
39586,2,2008-09-02 14:01:00,6,,2429,,,3
39587,2,2008-09-02 14:01:01,4,,2257,,,
39588,2,2008-09-02 14:01:36,10,,4239,,,1
39589,2,2008-09-02 14:01:50,4,,4140,,,2
39590,2,2008-09-02 14:02:01,23,,1578,,,3
39591,2,2008-09-02 14:03:08,8,,3381,,,
39593,2,2008-09-02 14:03:46,0,,1944,,,
39594,2,2008-09-02 14:04:09,3,,1220,,,
39595,2,2008-09-02 14:05:26,3,,1726,,,1
39597,2,2008-09-02 14:06:30,2,,4069,,,
39598,2,2008-09-02 14:06:38,0,,4055,,,2
39599,2,2008-09-02 14:06:51,1,,543,,,
39600,2,2008-09-02 14:06:52,4,,1695,,,1
39601,2,2008-09-02 14:08:04,0,,319,,,
39602,2,2008-09-02 14:08:12,26,,2257,,,1
39603,2,2008-09-02 14:08:20,1,,3525,,,
39605,2,2008-09-02 14:08:27,15,,854,,,
39606,2,2008-09-02 14:08:43,0,,3347,,,
39607,2,2008-09-02 14:08:58,5,,75,,,
39608,2,2008-09-02 14:09:47,0,,3583,,,
39609,2,2008-09-02 14:10:13,4,,2506,,,3
39610,2,2008-09-02 14:10:50,0,,3590,,,
39611,2,2008-09-02 14:10:52,3,,1412,,,
39612,2,2008-09-02 14:10:55,8,,2257,,,3
39613,2,2008-09-02 14:10:56,8,,4140,,,
39614,2,2008-09-02 14:11:27,3,,3043,,,
39615,1,2008-09-02 14:12:02,37,63700,3974,How to loop through files matching wildcard in batch file,5,
39616,2,2008-09-02 14:12:08,17,,4231,,,2
39619,2,2008-09-02 14:13:47,14,,3869,,,1
39621,2,2008-09-02 14:14:08,93,,1450,,,7
39624,2,2008-09-02 14:15:57,4,,2594,,,
39625,2,2008-09-02 14:16:01,3,,3719,,,
39628,1,2008-09-02 14:16:32,3,619,1196,Keeping validation logic in sync between server and client sides,5,
39629,2,2008-09-02 14:16:35,0,,1709,,,
39634,2,2008-09-02 14:17:55,3,,619,,,
39635,2,2008-09-02 14:18:09,1,,2562,,,
39636,2,2008-09-02 14:18:32,0,,4142,,,
39638,2,2008-09-02 14:18:57,0,,3656,,,
39639,1,2008-09-02 14:19:23,2,1968,1007,Aspectj doesn't catch all events in spring framework?,4,
39640,2,2008-09-02 14:20:09,1,,4247,,,
39641,2,2008-09-02 14:20:27,-1,,1695,,,
39644,2,2008-09-02 14:21:39,5,,1532,,,1
39645,2,2008-09-02 14:21:44,0,,2974,,,
39647,1,2008-09-02 14:22:06,8,3394,4252,What's the best Delphi book for a newbie?,9,1
39648,1,2008-09-02 14:22:16,18,7712,4037,Good Way to Debug Visual Studio Designer Errors,5,
39649,2,2008-09-02 14:22:18,0,,572,,,
39650,2,2008-09-02 14:22:26,0,,2469,,,
39651,1,2008-09-02 14:22:44,61,22432,4161,git-stash vs. git-branch,3,
39654,2,2008-09-02 14:24:33,3,,1219,,,
39656,2,2008-09-02 14:25:00,16,,986,,,
39659,2,2008-09-02 14:26:07,7,,2603,,,
39660,2,2008-09-02 14:26:46,0,,2185,,,
39661,1,2008-09-02 14:26:49,3,699,3394,Use of .net Assemblies in SQL Server 2005,5,
39664,2,2008-09-02 14:28:51,59,,2666,,,1
39666,2,2008-09-02 14:30:01,1,,3776,,,
39667,2,2008-09-02 14:30:50,0,,1196,,,
39668,2,2008-09-02 14:30:56,0,,4083,,,
39669,1,2008-09-02 14:32:42,2,1624,4231,WebSphere 6.1 generational gc default nursery size limit,1,
39671,2,2008-09-02 14:32:57,0,,51,,,
39672,2,2008-09-02 14:33:01,5,,999,,,
39673,2,2008-09-02 14:33:26,2,,1430,,,
39674,1,2008-09-02 14:33:47,1,602,997,Adapt Replace all strings in all tables to work with text,2,
39677,2,2008-09-02 14:36:19,1,,3394,,,
39678,2,2008-09-02 14:36:20,6,,4928,,,
39679,2,2008-09-02 14:36:38,0,,1219,,,
39680,2,2008-09-02 14:36:58,5,,4213,,,1
39681,2,2008-09-02 14:37:51,5,,2098,,,
39682,2,2008-09-02 14:38:22,0,,842,,,
39683,2,2008-09-02 14:38:46,1,,2870,,,
39684,2,2008-09-02 14:39:06,0,,1196,,,
39685,2,2008-09-02 14:39:21,6,,4114,,,
39686,2,2008-09-02 14:39:35,2,,1242,,,
39688,2,2008-09-02 14:40:55,0,,577,,,1
39689,2,2008-09-02 14:40:58,19,,3897,,,1
39691,1,2008-09-02 14:41:22,30,3804,4114,Javascript Best Practices,9,3
39693,2,2008-09-02 14:41:34,6,,3347,,,
39695,2,2008-09-02 14:43:05,6,,4165,,,
39699,2,2008-09-02 14:44:41,1,,2257,,,
39700,2,2008-09-02 14:45:31,0,,2241,,,
39706,2,2008-09-02 14:48:55,1,,4213,,,
39708,2,2008-09-02 14:51:23,0,,3043,,,
39709,2,2008-09-02 14:51:36,3,,2029,,,1
39711,2,2008-09-02 14:53:00,1,,4177,,,
39712,1,2008-09-02 14:53:11,5,927,4231,Visual Studio 2005/2008: How can you share/force all developers to use the same formatting rules?,10,
39713,2,2008-09-02 14:53:55,2,,1612,,,2
39715,2,2008-09-02 14:55:37,3,,133,,,
39716,2,2008-09-02 14:56:08,3,,4219,,,
39717,2,2008-09-02 14:56:16,-1,,61,,,
39719,2,2008-09-02 14:56:37,0,,3347,,,
39720,2,2008-09-02 14:56:47,1,,3631,,,
39721,2,2008-09-02 14:57:47,0,,4177,,,
39723,2,2008-09-02 14:59:23,5,,4262,,,
39725,2,2008-09-02 14:59:35,1,,4083,,,
39727,1,2008-09-02 15:00:08,2,2549,4140,Namespace with Context.Handler and Server.Transfer?,4,
39728,1,2008-09-02 15:00:15,3,939,2047,How to upgrade TFS 2005 to TFS 2008?,3,
39729,2,2008-09-02 15:00:59,0,,1196,,,
39731,2,2008-09-02 15:02:05,-1,,1228,,,
39733,2,2008-09-02 15:02:10,2,,1965,,,
39734,1,2008-09-02 15:02:21,3,2709,4264,How to add submenu items to the Windows Explorer context menu?,1,
39735,1,2008-09-02 15:02:25,5,5033,1122,Have you got a CascadingDropDown working with ASP.NET MVC?,4,
39736,2,2008-09-02 15:02:34,0,,1676,,,
39738,1,2008-09-02 15:03:50,3,2416,184,Which HTML WYSIWYG tool do you recommend?,13,
39739,1,2008-09-02 15:04:06,8,5447,282,Remote Debugging Server Side of a Web Application with Visual Studio 2008,2,
39740,2,2008-09-02 15:04:43,6,,1461,,,
39741,2,2008-09-02 15:04:50,25,,1965,,,1
39742,1,2008-09-02 15:05:22,20,8546,4161,Does git have anything like `svn propset svn:keywords` or pre-/post-commit hooks?,4,
39743,2,2008-09-02 15:05:30,0,,572,,,
39744,1,2008-09-02 15:05:47,0,2750,2894,Getting Configuration value from web.config file using VB and .Net 1.1,1,
39745,2,2008-09-02 15:05:58,1,,4116,,,
39746,1,2008-09-02 15:06:17,12,5205,4264,HgTortoise in Vista 64-bit not showing the context menu,8,1
39748,2,2008-09-02 15:07:49,4,,1521,,,
39749,2,2008-09-02 15:09:18,4,,4262,,,
39750,2,2008-09-02 15:10:46,1,,770,,,
39751,2,2008-09-02 15:10:51,0,,1190,,,
39753,1,2008-09-02 15:11:50,38,19511,4263,Connection pooling in PHP,4,2
39754,2,2008-09-02 15:11:55,2,,1219,,,2
39755,2,2008-09-02 15:12:12,6,,2979,,,
39758,1,2008-09-02 15:12:55,18,1670,184,What does Google Chrome mean to web developers?,17,
39760,2,2008-09-02 15:13:44,6,,2900,,,
39764,2,2008-09-02 15:14:54,0,,3171,,,2
39765,2,2008-09-02 15:15:07,2,,1965,,,
39766,2,2008-09-02 15:15:45,1,,543,,,
39768,2,2008-09-02 15:15:59,11,,4249,,,
39769,2,2008-09-02 15:16:34,0,,3997,,,
39770,1,2008-09-02 15:17:16,1,271,572,What do you call the tags in Subversion and CVS that add automatic content?,3,
39771,1,2008-09-02 15:17:22,129,29171,2469,Is a GUID unique 100% of the time?,13,9
39772,1,2008-09-02 15:18:05,1,711,1679,Encrypt data from users in web applications,5,
39776,2,2008-09-02 15:19:17,125,,2915,,,8
39777,1,2008-09-02 15:19:33,0,965,4267,Implementing a '20 Questions'-like Wizard in a Database,1,
39778,2,2008-09-02 15:19:33,14,,4174,,,3
39779,2,2008-09-02 15:19:43,14,,1219,,,
39780,1,2008-09-02 15:19:50,2,1955,1284,How do I check job status from SSIS control flow?,2,
39781,2,2008-09-02 15:20:01,39,,3394,,,1
39782,2,2008-09-02 15:20:10,3,,2361,,,
39783,2,2008-09-02 15:20:26,1,,3114,,,
39784,2,2008-09-02 15:20:44,1,,1968,,,
39786,2,2008-09-02 15:20:54,7,,3171,,,
39788,2,2008-09-02 15:21:20,9,,3631,,,2
39789,2,2008-09-02 15:21:59,1,,4161,,,
39790,2,2008-09-02 15:22:03,2,,997,,,
39791,2,2008-09-02 15:22:44,22,,2047,,,5
39792,1,2008-09-02 15:22:57,5,2712,4224,How do I do multiple updates in a single SQL query?,8,
39793,2,2008-09-02 15:23:58,5,,3598,,,
39794,2,2008-09-02 15:24:36,1,,4263,,,
39795,2,2008-09-02 15:24:47,2,,3394,,,
39797,2,2008-09-02 15:25:30,4,,2095,,,
39798,2,2008-09-02 15:25:41,11,,3619,,,3
39799,2,2008-09-02 15:26:09,0,,4096,,,
39800,2,2008-09-02 15:26:57,0,,832,,,
39802,2,2008-09-02 15:27:12,5,,4249,,,
39803,2,2008-09-02 15:27:15,8,,29,,,
39804,2,2008-09-02 15:27:25,0,,75,,,
39805,2,2008-09-02 15:29:02,1,,1960,,,
39806,2,2008-09-02 15:29:08,-1,,3583,,,
39807,2,2008-09-02 15:29:18,8,,497,,,
39808,2,2008-09-02 15:29:18,0,,1293,,,
39809,2,2008-09-02 15:29:25,0,,350,,,
39811,2,2008-09-02 15:30:53,4,,2169,,,
39812,2,2008-09-02 15:32:19,2,,115,,,
39814,2,2008-09-02 15:33:37,0,,4083,,,
39815,2,2008-09-02 15:33:41,1,,834,,,
39818,2,2008-09-02 15:34:49,5,,497,,,
39820,2,2008-09-02 15:36:04,2,,1293,,,1
39822,2,2008-09-02 15:37:20,1,,1737,,,
39823,2,2008-09-02 15:37:58,0,,1404,,,
39824,1,2008-09-02 15:38:09,4,988,4271,Debugging an exception in an empty catch block,8,
39825,2,2008-09-02 15:39:06,0,,3590,,,
39827,2,2008-09-02 15:40:06,0,,1116,,,
39828,2,2008-09-02 15:40:08,7,,29,,,
39831,2,2008-09-02 15:40:32,3,,4231,,,
39832,2,2008-09-02 15:41:12,3,,2176,,,2
39833,2,2008-09-02 15:41:22,1,,3880,,,
39834,2,2008-09-02 15:41:39,1,,17,,,
39835,1,2008-09-02 15:41:53,0,435,4269,HTML Help keyword location,1,
39837,2,2008-09-02 15:42:47,2,,2554,,,
39838,2,2008-09-02 15:43:29,0,,4257,,,
39839,2,2008-09-02 15:44:11,0,,4271,,,
39840,2,2008-09-02 15:44:34,0,,2773,,,1
39841,2,2008-09-02 15:44:40,0,,17,,,
39843,1,2008-09-02 15:45:03,4,6792,3047,How do I create a base page in WPF?,3,
39845,2,2008-09-02 15:45:25,1,,3245,,,
39847,1,2008-09-02 15:46:39,1,225,1892,Using C in a shared multi-platform POSIX environment,4,
39851,2,2008-09-02 15:49:14,7,,2148,,,1
39852,2,2008-09-02 15:49:19,0,,2894,,,
39855,1,2008-09-02 15:50:10,18,52271,383,Embed a PowerPoint presentation into HTML,18,1
39856,1,2008-09-02 15:51:51,0,6897,1638,how do I import a class to use inside Flex application?,2,
39857,2,2008-09-02 15:51:59,0,,4249,,,
39858,2,2008-09-02 15:52:07,132,,3207,,,5
39859,2,2008-09-02 15:53:36,2,,4213,,,
39860,2,2008-09-02 15:54:28,0,,4163,,,
39862,2,2008-09-02 15:54:59,83,,4272,,,5
39864,2,2008-09-02 15:56:51,5,,1409,,,
39865,2,2008-09-02 15:58:10,0,,3886,,,
39866,2,2008-09-02 15:58:23,0,,999,,,
39867,1,2008-09-02 15:58:49,15,10426,3105,How to run gpg from a script run by cron?,6,
39868,2,2008-09-02 15:58:56,1,,3446,,,
39869,2,2008-09-02 15:59:18,1,,4140,,,
39870,2,2008-09-02 15:59:34,0,,341,,,
39871,2,2008-09-02 15:59:52,0,,4272,,,
39872,2,2008-09-02 16:00:41,2,,17,,,
39873,2,2008-09-02 16:00:45,2,,1120,,,
39874,1,2008-09-02 16:01:32,10,3664,4262,How do I model a chessboard when programming a computer to play chess?,11,1
39875,2,2008-09-02 16:02:18,9,,1409,,,1
39877,2,2008-09-02 16:02:43,0,,17,,,
39878,2,2008-09-02 16:03:04,1,,3886,,,
39879,1,2008-09-02 16:03:23,79,26772,184,Why doesn't JavaScript support multithreading?,13,
39881,2,2008-09-02 16:04:17,4,,4262,,,2
39883,2,2008-09-02 16:05:14,-2,,337,,,
39884,2,2008-09-02 16:05:17,0,,3920,,,
39885,2,2008-09-02 16:05:21,0,,2554,,,
39887,2,2008-09-02 16:05:38,0,,999,,,
39888,2,2008-09-02 16:05:53,3,,1409,,,
39891,2,2008-09-02 16:07:51,2,,533,,,
39892,1,2008-09-02 16:07:53,16,10756,4239,How To Write a Plug-In for IE,2,
39895,2,2008-09-02 16:08:40,0,,383,,,1
39896,2,2008-09-02 16:08:42,11,,184,,,2
39897,2,2008-09-02 16:08:52,0,,1344,,,
39898,2,2008-09-02 16:09:05,0,,2907,,,
39899,2,2008-09-02 16:09:31,1,,319,,,
39900,2,2008-09-02 16:09:40,5,,4249,,,
39901,2,2008-09-02 16:10:08,4,,17,,,
39903,1,2008-09-02 16:10:31,5,337,632,VS.NET defaults to private class,6,
39905,2,2008-09-02 16:12:15,4,,17,,,1
39906,2,2008-09-02 16:13:32,0,,2894,,,
39907,2,2008-09-02 16:13:33,1,,4203,,,
39908,2,2008-09-02 16:13:57,0,,17,,,
39910,1,2008-09-02 16:14:06,1,3799,1360,How to use the SharePoint MultipleLookupField control?,4,
39911,2,2008-09-02 16:14:09,14,,2257,,,1
39912,1,2008-09-02 16:14:13,17,18685,1546,How do I remove an item from a stl vector with a certain value?,7,1
39913,2,2008-09-02 16:14:48,0,,4269,,,
39914,1,2008-09-02 16:15:10,0,324,1596,How do I set windows to perform auto login?,4,1
39915,1,2008-09-02 16:15:15,1,225,521,Extra tables or non-specific foreign keys?,5,
39916,1,2008-09-02 16:15:23,9,4779,115,Programmaticly building htpasswd,4,
39917,2,2008-09-02 16:15:26,1,,1265,,,
39918,2,2008-09-02 16:15:28,14,,2453,,,4
39919,2,2008-09-02 16:15:54,-2,,740,,,
39920,2,2008-09-02 16:15:56,0,,4276,,,
39922,2,2008-09-02 16:16:13,6,,4257,,,
39923,2,2008-09-02 16:16:19,8,,1546,,,
39924,2,2008-09-02 16:16:20,5,,2131,,,2
39926,2,2008-09-02 16:16:46,2,,4200,,,
39927,2,2008-09-02 16:17:20,2,,4272,,,
39928,1,2008-09-02 16:18:36,2,7152,2978,How to fix native client error 'Connection is busy with results for another command'?,3,
39929,1,2008-09-02 16:19:11,5,1063,3002,PGP signatures from Python?,2,
39931,2,2008-09-02 16:19:46,11,,811,,,1
39935,2,2008-09-02 16:20:51,0,,4272,,,1
39936,2,2008-09-02 16:21:06,1,,2600,,,
39938,2,2008-09-02 16:21:37,1,,4203,,,
39939,2,2008-09-02 16:21:47,1,,2257,,,
39941,2,2008-09-02 16:22:24,1,,4177,,,
39942,2,2008-09-02 16:22:45,0,,672,,,
39944,2,2008-09-02 16:23:15,26,,2666,,,3
39945,2,2008-09-02 16:24:01,5,,1265,,,
39946,1,2008-09-02 16:24:57,23,7878,1772,Coupling and cohesion,7,
39947,2,2008-09-02 16:25:27,6,,4272,,,2
39948,2,2008-09-02 16:25:59,0,,4276,,,
39950,2,2008-09-02 16:26:37,-2,,672,,,1
39952,2,2008-09-02 16:26:56,0,,4280,,,
39953,2,2008-09-02 16:27:02,29,,572,,,
39955,2,2008-09-02 16:28:29,8,,3776,,,
39958,2,2008-09-02 16:29:19,0,,3043,,,
39960,1,2008-09-02 16:29:30,9,4056,208,javascript locals()?,6,
39961,2,2008-09-02 16:29:36,65,,4174,,,4
39963,2,2008-09-02 16:29:51,14,,4269,,,
39964,2,2008-09-02 16:29:58,3,,4224,,,
39965,2,2008-09-02 16:29:59,3,,2974,,,
39966,2,2008-09-02 16:30:22,3,,3655,,,
39968,2,2008-09-02 16:31:10,0,,3245,,,
39970,2,2008-09-02 16:31:14,32,,956,,,2
39973,2,2008-09-02 16:34:05,1,,1265,,,
39974,2,2008-09-02 16:34:19,0,,521,,,
39976,2,2008-09-02 16:34:32,0,,4203,,,
39977,1,2008-09-02 16:35:09,8,6099,30,How are tags made in Subversion?,4,
39978,2,2008-09-02 16:35:21,14,,4276,,,1
39980,2,2008-09-02 16:36:02,2,,1412,,,
39981,2,2008-09-02 16:36:09,2,,3748,,,
39982,2,2008-09-02 16:36:28,2,,3666,,,
39983,1,2008-09-02 16:36:29,3,603,3043,Security implications of multi-threaded javascript,4,
39984,2,2008-09-02 16:36:46,0,,4276,,,
39985,2,2008-09-02 16:37:03,1,,1244,,,
39986,2,2008-09-02 16:37:07,1,,3420,,,
39987,2,2008-09-02 16:37:35,12,,2541,,,
39988,2,2008-09-02 16:37:49,63,,811,,,2
39989,2,2008-09-02 16:38:17,1,,4213,,,2
39990,2,2008-09-02 16:39:13,3,,1244,,,
39992,2,2008-09-02 16:41:56,1,,1265,,,
39993,2,2008-09-02 16:42:19,-2,,3886,,,
39994,2,2008-09-02 16:42:27,0,,2138,,,
39996,1,2008-09-02 16:42:46,2,2656,4275,Improving performance with OPC tags,4,
39997,2,2008-09-02 16:43:10,1,,4203,,,
40000,2,2008-09-02 16:43:26,1,,3590,,,
40002,2,2008-09-02 16:44:50,7,,4223,,,
40003,2,2008-09-02 16:45:50,8,,4257,,,
40004,2,2008-09-02 16:46:29,9,,3776,,,
40005,2,2008-09-02 16:48:33,-1,,96,,,2
40008,2,2008-09-02 16:49:36,2,,3974,,,
40009,2,2008-09-02 16:49:40,4,,1265,,,1
40010,2,2008-09-02 16:50:03,0,,115,,,
40012,2,2008-09-02 16:50:34,1,,811,,,
40014,2,2008-09-02 16:51:01,0,,4249,,,
40015,2,2008-09-02 16:51:01,1,,4272,,,1
40016,2,2008-09-02 16:51:07,0,,1219,,,
40017,2,2008-09-02 16:51:16,1,,1944,,,
40020,2,2008-09-02 16:53:44,1,,4252,,,1
40021,1,2008-09-02 16:54:04,0,415,4282,Create new page in Webtop,2,
40022,1,2008-09-02 16:54:55,67,19671,4048,Best way to update LINQ to SQL classes after database schema change,5,1
40024,2,2008-09-02 16:55:14,1,,811,,,
40025,2,2008-09-02 16:56:03,5,,1265,,,
40026,1,2008-09-02 16:56:30,3,2580,4252,Can the same Adobe AIR app run more than once?,7,
40027,2,2008-09-02 16:56:58,4,,29,,,1
40028,1,2008-09-02 16:57:08,1,929,3388,How to find a normal vector pointing directly from virtual world to screen in Java3D?,2,
40029,2,2008-09-02 16:58:28,56,,224,,,3
40032,1,2008-09-02 16:59:07,2,684,4269,Mobile devices for developers,11,
40034,2,2008-09-02 16:59:41,16,,2257,,,5
40035,2,2008-09-02 17:00:12,0,,4257,,,
40036,2,2008-09-02 17:00:57,9,,3351,,,2
40037,2,2008-09-02 17:01:01,1,,116,,,
40039,1,2008-09-02 17:01:28,2,4042,4220,How do I read and write raw ip packets from java on a mac?,5,
40040,2,2008-09-02 17:01:40,1,,658,,,
40041,2,2008-09-02 17:03:08,1,,1782,,,
40043,1,2008-09-02 17:04:46,6,395,3314,How do I create a database programatically in SQL Server?,4,
40045,2,2008-09-02 17:05:44,4,,1944,,,
40050,2,2008-09-02 17:07:25,0,,1122,,,
40052,2,2008-09-02 17:08:00,0,,2696,,,
40054,1,2008-09-02 17:08:36,6,1087,4215,Update in Linq,4,
40055,2,2008-09-02 17:08:45,2,,1075,,,
40057,2,2008-09-02 17:08:56,2,,3474,,,
40059,2,2008-09-02 17:09:04,1,,3776,,,1
40061,2,2008-09-02 17:09:15,11,,2257,,,
40063,2,2008-09-02 17:11:07,1,,3798,,,
40064,2,2008-09-02 17:12:06,1,,3473,,,1
40065,2,2008-09-02 17:12:26,60,,4239,,,2
40067,2,2008-09-02 17:14:25,0,,3666,,,
40069,2,2008-09-02 17:15:23,8,,3207,,,
40073,2,2008-09-02 17:16:58,0,,1306,,,
40075,1,2008-09-02 17:18:19,10,7200,1455,Generic List Extensions in C#,4,2
40079,2,2008-09-02 17:21:25,1,,1249,,,
40081,2,2008-09-02 17:22:46,0,,2915,,,
40084,2,2008-09-02 17:23:32,2,,632,,,
40085,2,2008-09-02 17:23:46,1,,4290,,,
40086,2,2008-09-02 17:24:28,2,,1265,,,
40089,2,2008-09-02 17:25:45,1,,122,,,
40090,1,2008-09-02 17:25:56,9,2778,305,Is overloading the only way to have default function arguments in C#?,8,1
40091,2,2008-09-02 17:26:03,1,,3473,,,
40093,2,2008-09-02 17:27:26,5,,1199,,,
40095,2,2008-09-02 17:27:48,1,,3043,,,
40096,2,2008-09-02 17:28:10,0,,2902,,,
40097,2,2008-09-02 17:28:16,0,,415,,,
40098,2,2008-09-02 17:28:30,0,,3114,,,
40099,2,2008-09-02 17:28:39,0,,4043,,,
40100,1,2008-09-02 17:29:04,216,43391,4161,Apache license vs BSD vs MIT,3,1
40101,2,2008-09-02 17:29:06,2,,381,,,
40105,2,2008-09-02 17:29:38,1,,2894,,,1
40106,2,2008-09-02 17:29:56,1,,2429,,,4
40107,1,2008-09-02 17:32:15,4,965,1455,Using attributes to cut down on enum to enum mapping and enum/const to action switch statments,5,1
40108,2,2008-09-02 17:32:18,1,,1249,,,
40109,2,2008-09-02 17:33:12,3,,3043,,,
40110,2,2008-09-02 17:33:22,4,,2676,,,
40112,1,2008-09-02 17:34:34,4,10204,685,Is there a way to get ms-access to display images from external files,5,
40113,2,2008-09-02 17:34:56,10,,1944,,,2
40116,1,2008-09-02 17:36:16,10,31608,83,How do I install and use the ASP.NET AJAX Control Toolkit in my .NET 3.5 web applications?,5,1
40117,2,2008-09-02 17:36:37,0,,1965,,,
40118,2,2008-09-02 17:36:39,18,,83,,,
40119,1,2008-09-02 17:37:12,35,42112,4208,How to find a Java Memory Leak,10,
40120,2,2008-09-02 17:38:04,3,,2676,,,
40121,2,2008-09-02 17:38:58,20,,4050,,,
40122,1,2008-09-02 17:38:59,2,822,4219,Exceptions in Web Services,5,
40124,2,2008-09-02 17:39:50,2,,122,,,
40125,1,2008-09-02 17:39:52,1,345,4165,Reading from a http-get presenting in Firefox bookmarks,2,
40128,2,2008-09-02 17:41:07,0,,2688,,,
40131,2,2008-09-02 17:44:12,0,,3641,,,
40132,1,2008-09-02 17:44:32,2,338,1512,Best way to pass a large number of arguments into a configuration dialog,4,
40133,1,2008-09-02 17:45:39,2,2019,3720,Getting Apache to modify static webpages on the fly,5,
40134,2,2008-09-02 17:46:06,16,,4272,,,2
40138,2,2008-09-02 17:46:46,0,,3776,,,
40140,2,2008-09-02 17:47:54,1,,2995,,,
40141,2,2008-09-02 17:48:02,11,,3105,,,3
40142,2,2008-09-02 17:48:04,6,,832,,,
40143,2,2008-09-02 17:48:10,1,,1790,,,
40146,2,2008-09-02 17:48:30,4,,4165,,,
40148,2,2008-09-02 17:49:54,17,,905,,,
